Longitude (x),Latitude (y),Station Name,Climate ID,Date,Year,Month,Day,Data Quality,valueMax,Max Temp Flag,valueMin,Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114,51.11,CALGARY INT'L CS,3031094,2021-01-01,2021,1,1,,3.2,,-5,,-0.9,,18.9,,0,,,,,,0,,8,,29,,44,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-02,2021,1,2,,7.4,,-7.6,,-0.1,,18.1,,0,,,,,,0.4,,8,,25,,72,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-03,2021,1,3,,4.8,,-6.5,,-0.9,,18.9,,0,,,,,,0,,6,,25,,61,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-04,2021,1,4,,2.1,,-7.5,,-2.7,,20.7,,0,,,,,,0,,5,,28,,39,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-05,2021,1,5,,4.9,,-5.5,,-0.3,,18.3,,0,,,,,,0,,5,,35,,47,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-06,2021,1,6,,3.2,,-7.6,,-2.2,,20.2,,0,,,,,,0,,5,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-07,2021,1,7,,3.7,,-10.1,,-3.2,,21.2,,0,,,,,,0,,5,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-08,2021,1,8,,-1,,-16.4,,-8.7,,26.7,,0,,,,,,0,,5,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-09,2021,1,9,,-0.6,,-14.4,,-7.5,,25.5,,0,,,,,,0,,5,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-10,2021,1,10,,6.7,,-15.2,,-4.2,,22.2,,0,,,,,,0,,5,,28,,62,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-11,2021,1,11,,7.7,,-2.6,,2.5,,15.5,,0,,,,,,0,,5,,26,,64,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-12,2021,1,12,,7.5,,-2.5,,2.5,,15.5,,0,,,,,,0,,5,,27,,66,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-13,2021,1,13,,6.9,,-2.7,,2.1,,15.9,,0,,,,,,0,,5,,34,,83,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-14,2021,1,14,,1.4,,-7.3,,-3,,21,,0,,,,,,0,,5,,28,,39,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-15,2021,1,15,,7.5,,-7,,0.3,,17.7,,0,,,,,,0,,5,,28,,49,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-16,2021,1,16,,4.6,,-1.7,,1.5,,16.5,,0,,,,,,0,,4,,28,,44,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-17,2021,1,17,,6.3,,-3.5,,1.4,,16.6,,0,,,,,,0,,4,,29,,49,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-18,2021,1,18,,2.3,,-8.3,,-3,,21,,0,,,,,,0,,3,,33,,49,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-19,2021,1,19,,9.4,,-12.6,,-1.6,,19.6,,0,,,,,,0,,3,,31,,74,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-20,2021,1,20,,3.9,,-11.2,,-3.7,,21.7,,0,,,,,,0,,1,,30,,42,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-21,2021,1,21,,-2,,-12,,-7,,25,,0,,,,,,0,,2,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-22,2021,1,22,,-3.6,,-13.5,,-8.5,,26.5,,0,,,,,,0,,2,,36,,32,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-23,2021,1,23,,-2.4,,-15.9,,-9.2,,27.2,,0,,,,,,0,,1,,5,,32,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-24,2021,1,24,,-13.2,,-16.5,,-14.9,,32.9,,0,,,,,,,M,1,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-25,2021,1,25,,-14.2,,-17.8,,-16,,34,,0,,,,,,0,,1,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-26,2021,1,26,,-12.9,,-17.5,,-15.2,,33.2,,0,,,,,,0,,1,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-27,2021,1,27,,-11.9,,-14.5,,-13.2,,31.2,,0,,,,,,0.3,,1,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-28,2021,1,28,,-13.5,,-15.9,,-14.7,,32.7,,0,,,,,,0,,1,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-29,2021,1,29,,-6.3,,-16.7,,-11.5,,29.5,,0,,,,,,0,,,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-30,2021,1,30,,0.5,,-19.2,,-9.4,,27.4,,0,,,,,,0,,,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2021-01-31,2021,1,31,,4.8,,-13.1,,-4.1,,22.1,,0,,,,,,0,,2,,18,,32,
-114,51.11,CALGARY INT'L CS,3031094,2021-02-01,2021,2,1,,9.7,,-10.4,,-0.4,,18.4,,0,,,,,,0,,1,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2021-02-02,2021,2,2,,-8.3,,-13.6,,-10.9,,28.9,,0,,,,,,2.9,,0,,35,,36,
-114,51.11,CALGARY INT'L CS,3031094,2021-02-03,2021,2,3,,-12,,-20.3,,-16.2,,34.2,,0,,,,,,3.7,,7,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2021-02-04,2021,2,4,,-0.9,,-21.8,,-11.4,,29.4,,0,,,,,,0,,7,,1,,40,
-114,51.11,CALGARY INT'L CS,3031094,2021-02-05,2021,2,5,,-6.3,,-22,,-14.2,,32.2,,0,,,,,,2,,10,,5,,44,
