Longitude (x),Latitude (y),Station Name,Climate ID,Date,Year,Month,Day,Data Quality,valueMax,Max Temp Flag,valueMin,Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114,51.11,CALGARY INT'L CS,3031094,2020-01-01,2020,1,1,,2.2,,-5.3,,-1.6,,19.6,,0,,,,,,0,,5,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-02,2020,1,2,,3.3,,-11.7,,-4.2,,22.2,,0,,,,,,1.4,,5,,2,,46,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-03,2020,1,3,,9.1,,-10,,-0.4,,18.4,,0,,,,,,0,,7,,20,,31,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-04,2020,1,4,,8.6,,-3.8,,2.4,,15.6,,0,,,,,,0.6,,7,,35,,59,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-05,2020,1,5,,3.7,,-11.9,,-4.1,,22.1,,0,,,,,,0.1,,5,,25,,63,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-06,2020,1,6,,0.2,,-9.9,,-4.8,,22.8,,0,,,,,,0,,5,,36,,63,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-07,2020,1,7,,-6.3,,-13.1,,-9.7,,27.7,,0,,,,,,0.5,,5,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-08,2020,1,8,,-7.1,,-14.1,,-10.6,,28.6,,0,,,,,,0.2,,7,,5,,37,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-09,2020,1,9,,-13.7,,-18.5,,-16.1,,34.1,,0,,,,,,0,,7,,33,,35,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-10,2020,1,10,,-7,,-20.7,,-13.9,,31.9,,0,,,,,,0,,6,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-11,2020,1,11,,-10.5,,-20.4,,-15.5,,33.5,,0,,,,,,0,,7,,36,,35,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-12,2020,1,12,,-19.9,,-25.4,,-22.7,,40.7,,0,,,,,,0.3,,7,,36,,42,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-13,2020,1,13,,-25.3,,-31.6,,-28.4,,46.4,,0,,,,,,0.3,,7,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-14,2020,1,14,,-28.4,,-32.5,,-30.5,,48.5,,0,,,,,,0,,7,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-15,2020,1,15,,-27.2,,-33.2,,-30.2,,48.2,,0,,,,,,0,,7,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-16,2020,1,16,,-27.3,,-29.8,,-28.5,,46.5,,0,,,,,,0,,7,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-17,2020,1,17,,-22.9,,-27.5,,-25.2,,43.2,,0,,,,,,0,,7,,34,,35,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-18,2020,1,18,,-18.9,,-28.1,,-23.5,,41.5,,0,,,,,,0,,7,,,,,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-19,2020,1,19,,5.3,,-21.5,,-8.1,,26.1,,0,,,,,,0,,7,,24,,33,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-20,2020,1,20,,6.9,,-3.7,,1.6,,16.4,,0,,,,,,0,,7,,26,,38,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-21,2020,1,21,,6.5,,-8.5,,-1,,19,,0,,,,,,0,,6,,26,,35,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-22,2020,1,22,,5.1,,-3.4,,0.9,,17.1,,0,,,,,,0,,7,,28,,45,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-23,2020,1,23,,9.2,,-9,,0.1,,17.9,,0,,,,,,0,,6,,29,,39,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-24,2020,1,24,,9,,0.5,,4.8,,13.2,,0,,,,,,0,,6,,27,,38,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-25,2020,1,25,,8.1,,-2.3,,2.9,,15.1,,0,,,,,,0,,4,,33,,37,
-114,51.11,CALGARY INT'L CS,3031094,2020-01-26,2020,1,26,,1.5,,-8.3,,-3.4,,21.4,,0,,,,,,0,,2,,,,,
